"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","sample_start_time_datum_cd","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","startDateTime","Analyte","Site"
"466","USGS","0134277114",2013-11-07,"05:51",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.38,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-07 05:51:00,"SO4","Treated"
"467","USGS","0134277114",2013-11-17,"15:18",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,7.41,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-17 15:18:00,"DOC","Treated"
"468","USGS","0134277114",2013-11-17,"15:18",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.49,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-17 15:18:00,"SO4","Treated"
"469","USGS","0134277114",2013-11-18,"03:12",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,11.2,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-18 03:12:00,"DOC","Treated"
"470","USGS","0134277114",2013-11-18,"03:12",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-18 03:12:00,"SO4","Treated"
"471","USGS","0134277114",2013-11-18,"04:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,14,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-18 04:25:00,"DOC","Treated"
"472","USGS","0134277114",2013-11-18,"04:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.96,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-18 04:25:00,"SO4","Treated"
"473","USGS","0134277114",2013-11-18,"13:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,10.6,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-18 13:45:00,"DOC","Treated"
"474","USGS","0134277114",2013-11-18,"13:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,3.23,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2013-11-18 13:45:00,"SO4","Treated"
"475","USGS","0134277114",2013-11-18,"13:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285","M",NA,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-11-18 13:45:00,"MeHg","Treated"
"476","USGS","0134277114",2013-11-18,"13:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,5.06,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2013-11-18 13:45:00,"Hg","Treated"
"477","USGS","0134277114",2014-01-15,"15:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,5.74,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-01-15 15:15:00,"DOC","Treated"
"478","USGS","0134277114",2014-01-15,"15:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,3.03,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-01-15 15:15:00,"SO4","Treated"
"479","USGS","0134277114",2014-01-15,"15:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.02,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-01-15 15:15:00,"MeHg","Treated"
"480","USGS","0134277114",2014-01-15,"15:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,1.39,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-01-15 15:15:00,"Hg","Treated"
"481","USGS","0134277114",2014-02-27,"12:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,3.9,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-02-27 12:25:00,"DOC","Treated"
"482","USGS","0134277114",2014-02-27,"12:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,3.58,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-02-27 12:25:00,"SO4","Treated"
"483","USGS","0134277114",2014-02-27,"12:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.19,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-02-27 12:25:00,"MeHg","Treated"
"484","USGS","0134277114",2014-02-27,"12:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,1.07,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-02-27 12:25:00,"Hg","Treated"
"485","USGS","0134277114",2014-03-27,"09:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00681",NA,3.31,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-03-27 09:15:00,"DOC","Treated"
"486","USGS","0134277114",2014-03-27,"09:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"00945",NA,3.99,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-03-27 09:15:00,"SO4","Treated"
"487","USGS","0134277114",2014-03-27,"09:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50285",NA,0.06,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-03-27 09:15:00,"MeHg","Treated"
"488","USGS","0134277114",2014-03-27,"09:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","9","9",NA,"50287",NA,0.69,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-03-27 09:15:00,"Hg","Treated"
"489","USGS","0134277114",2014-04-16,"09:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.16,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-04-16 09:35:00,"DOC","Treated"
"490","USGS","0134277114",2014-04-16,"09:35",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.79,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-04-16 09:35:00,"SO4","Treated"
"491","USGS","0134277114",2014-04-23,"13:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.07,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-04-23 13:00:00,"DOC","Treated"
"492","USGS","0134277114",2014-04-23,"13:00",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.96,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-04-23 13:00:00,"SO4","Treated"
"493","USGS","0134277114",2014-04-30,"15:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.44,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-04-30 15:15:00,"DOC","Treated"
"494","USGS","0134277114",2014-04-30,"15:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.07,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-04-30 15:15:00,"SO4","Treated"
"495","USGS","0134277114",2014-05-05,"04:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,7.45,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-05 04:05:00,"DOC","Treated"
"496","USGS","0134277114",2014-05-05,"04:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.88,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-05 04:05:00,"SO4","Treated"
"497","USGS","0134277114",2014-05-13,"11:01",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"00681",NA,6.04,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-13 11:01:00,"DOC","Treated"
"498","USGS","0134277114",2014-05-13,"11:01",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"00945",NA,3.49,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-13 11:01:00,"SO4","Treated"
"499","USGS","0134277114",2014-05-13,"11:01",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"50287",NA,2.53,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-05-13 11:01:00,"Hg","Treated"
"500","USGS","0134277114",2014-05-13,"11:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"00681",NA,6.03,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-13 11:02:00,"DOC","Treated"
"501","USGS","0134277114",2014-05-13,"11:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"00945",NA,3.43,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-13 11:02:00,"SO4","Treated"
"502","USGS","0134277114",2014-05-13,"11:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"50285","M",NA,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-05-13 11:02:00,"MeHg","Treated"
"503","USGS","0134277114",2014-05-13,"11:02",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"A","7","9",NA,"50287",NA,2.56,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-05-13 11:02:00,"Hg","Treated"
"504","USGS","0134277114",2014-05-16,"12:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.04,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-16 12:10:00,"DOC","Treated"
"505","USGS","0134277114",2014-05-16,"12:10",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.73,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-16 12:10:00,"SO4","Treated"
"506","USGS","0134277114",2014-05-16,"14:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,11.7,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-16 14:25:00,"DOC","Treated"
"507","USGS","0134277114",2014-05-16,"14:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.38,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-16 14:25:00,"SO4","Treated"
"508","USGS","0134277114",2014-05-16,"17:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,12.6,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-16 17:45:00,"DOC","Treated"
"509","USGS","0134277114",2014-05-16,"17:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.35,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-16 17:45:00,"SO4","Treated"
"510","USGS","0134277114",2014-05-17,"20:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.61,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-17 20:05:00,"DOC","Treated"
"511","USGS","0134277114",2014-05-17,"20:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.92,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-05-17 20:05:00,"SO4","Treated"
"512","USGS","0134277114",2014-06-12,"16:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.34,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-12 16:55:00,"DOC","Treated"
"513","USGS","0134277114",2014-06-12,"16:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.92,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-12 16:55:00,"SO4","Treated"
"514","USGS","0134277114",2014-06-13,"08:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,12.8,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-13 08:25:00,"DOC","Treated"
"515","USGS","0134277114",2014-06-13,"08:25",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.53,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-13 08:25:00,"SO4","Treated"
"516","USGS","0134277114",2014-06-13,"18:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.63,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-13 18:05:00,"SO4","Treated"
"517","USGS","0134277114",2014-06-16,"09:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,7.72,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-16 09:45:00,"DOC","Treated"
"518","USGS","0134277114",2014-06-16,"09:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.37,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-16 09:45:00,"SO4","Treated"
"519","USGS","0134277114",2014-06-17,"21:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,7.34,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-17 21:20:00,"DOC","Treated"
"520","USGS","0134277114",2014-06-17,"21:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.07,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-17 21:20:00,"SO4","Treated"
"521","USGS","0134277114",2014-06-25,"00:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.78,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-25 00:20:00,"DOC","Treated"
"522","USGS","0134277114",2014-06-25,"00:20",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.18,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-25 00:20:00,"SO4","Treated"
"523","USGS","0134277114",2014-06-25,"11:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,12.5,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-25 11:45:00,"DOC","Treated"
"524","USGS","0134277114",2014-06-25,"11:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.62,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-25 11:45:00,"SO4","Treated"
"525","USGS","0134277114",2014-06-25,"19:50",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,13.5,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-25 19:50:00,"DOC","Treated"
"526","USGS","0134277114",2014-06-25,"19:50",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.48,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-25 19:50:00,"SO4","Treated"
"527","USGS","0134277114",2014-06-26,"05:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,11.8,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-26 05:45:00,"DOC","Treated"
"528","USGS","0134277114",2014-06-26,"05:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.71,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-06-26 05:45:00,"SO4","Treated"
"529","USGS","0134277114",2014-07-08,"21:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.35,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-07-08 21:45:00,"DOC","Treated"
"530","USGS","0134277114",2014-07-08,"21:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.17,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-07-08 21:45:00,"SO4","Treated"
"531","USGS","0134277114",2014-07-27,"07:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.97,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-07-27 07:45:00,"DOC","Treated"
"532","USGS","0134277114",2014-07-27,"07:45",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.17,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-07-27 07:45:00,"SO4","Treated"
"533","USGS","0134277114",2014-08-03,"18:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,15,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-08-03 18:30:00,"DOC","Treated"
"534","USGS","0134277114",2014-08-03,"18:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.35,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-08-03 18:30:00,"SO4","Treated"
"535","USGS","0134277114",2014-08-18,"13:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8.93,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-08-18 13:30:00,"DOC","Treated"
"536","USGS","0134277114",2014-08-18,"13:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.45,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-08-18 13:30:00,"SO4","Treated"
"537","USGS","0134277114",2014-08-21,"23:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,12.8,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-08-21 23:55:00,"DOC","Treated"
"538","USGS","0134277114",2014-08-21,"23:55",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.88,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-08-21 23:55:00,"SO4","Treated"
"539","USGS","0134277114",2014-09-23,"10:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00681",NA,8.04,NA,"OX023","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-09-23 10:30:00,"DOC","Treated"
"540","USGS","0134277114",2014-09-23,"10:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"00945",NA,3.49,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-09-23 10:30:00,"SO4","Treated"
"541","USGS","0134277114",2014-09-23,"10:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50285",NA,0.02,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-09-23 10:30:00,"MeHg","Treated"
"542","USGS","0134277114",2014-09-23,"10:30",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,"0",NA,"9","9","9",NA,"50287",NA,2.49,NA,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,"NY-SUCE",2014-09-23 10:30:00,"Hg","Treated"
"543","USGS","0134277114",2014-10-16,"12:52",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,14.8,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-10-16 12:52:00,"DOC","Treated"
"544","USGS","0134277114",2014-10-16,"12:52",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.92,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-10-16 12:52:00,"SO4","Treated"
"545","USGS","0134277114",2014-11-17,"14:49",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.63,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-11-17 14:49:00,"DOC","Treated"
"546","USGS","0134277114",2014-11-17,"14:49",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.92,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-11-17 14:49:00,"SO4","Treated"
"547","USGS","0134277114",2014-12-17,"10:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,5.89,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-12-17 10:05:00,"DOC","Treated"
"548","USGS","0134277114",2014-12-17,"10:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.87,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2014-12-17 10:05:00,"SO4","Treated"
"549","USGS","0134277114",2015-03-13,"11:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,3.61,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-03-13 11:15:00,"DOC","Treated"
"550","USGS","0134277114",2015-03-13,"11:15",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,4.17,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-03-13 11:15:00,"SO4","Treated"
"551","USGS","0134277114",2015-04-07,"12:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,4.39,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-04-07 12:40:00,"DOC","Treated"
"552","USGS","0134277114",2015-04-07,"12:40",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,3.26,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-04-07 12:40:00,"SO4","Treated"
"553","USGS","0134277114",2015-04-23,"08:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,6.13,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-04-23 08:05:00,"DOC","Treated"
"554","USGS","0134277114",2015-04-23,"08:05",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00945",NA,2.47,NA,"IC034","R",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-04-23 08:05:00,"SO4","Treated"
"555","USGS","0134277114",2015-05-12,"02:04",NA,NA,"EST","K","USGS-WRD","WS","HONNEDAGA",NA,NA,NA,"A","9","9",NA,"00681",NA,8,NA,"OX023","S",NA,NA,NA,NA,NA,NA,NA,NA,"USGS-NYL",2015-05-12 02:04:00,"DOC","Treated"
